PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Internal outlinks to 4xx,Internal outlinks codes (4xx),No. of internal outlinks to 4xx,External outlinks to 4xx,External outlinks codes (4xx),No. of external outlinks to 4xx
20,https://www.birminghamboilerrepairs.uk/perry-common/intergas-specialists,Perry Common Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Perry%20Common/boiler-repairs
https://www.birminghamboilerrepairs.uk/Perry%20Common/boiler-servicing
https://www.birminghamboilerrepairs.uk/Perry%20Common/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/kings-norton/potterton-specialists,Kings Norton Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Kings%20Norton/boiler-repairs
https://www.birminghamboilerrepairs.uk/Kings%20Norton/boiler-servicing
https://www.birminghamboilerrepairs.uk/Kings%20Norton/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/bordesley-green/biasi-specialists,Bordesley Green Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Bordesley%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Bordesley%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Bordesley%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/old-oscott/combination-boiler-repairs,Old Oscott Combination Boiler Repairs | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Old%20Oscott/boiler-repairs
https://www.birminghamboilerrepairs.uk/Old%20Oscott/boiler-servicing
https://www.birminghamboilerrepairs.uk/Old%20Oscott/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/west-midlands/alpha-boiler-specialists,West Midlands Alpha Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/West%20Midlands/boiler-repairs
https://www.birminghamboilerrepairs.uk/West%20Midlands/boiler-servicing
https://www.birminghamboilerrepairs.uk/West%20Midlands/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/spring-vale/ferroli-specialists,Spring Vale Ferroli Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Spring%20Vale/boiler-repairs
https://www.birminghamboilerrepairs.uk/Spring%20Vale/boiler-servicing
https://www.birminghamboilerrepairs.uk/Spring%20Vale/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/aston-fields/main-boiler-specialists,Aston Fields Main Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Aston%20Fields/boiler-repairs
https://www.birminghamboilerrepairs.uk/Aston%20Fields/boiler-servicing
https://www.birminghamboilerrepairs.uk/Aston%20Fields/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/garretts-green/ariston-specialists,Garretts Green Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Garretts%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Garretts%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Garretts%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/kings-norton/worcester-bosch-specialists,Kings Norton Worcester Bosch Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Kings%20Norton/boiler-repairs
https://www.birminghamboilerrepairs.uk/Kings%20Norton/boiler-servicing
https://www.birminghamboilerrepairs.uk/Kings%20Norton/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/shenley-green/biasi-specialists,Shenley Green Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Shenley%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Shenley%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Shenley%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/birches-green/ariston-specialists,Birches Green Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Birches%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/old-oscott/vokera-specialists,Old Oscott Vokera Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Old%20Oscott/boiler-repairs
https://www.birminghamboilerrepairs.uk/Old%20Oscott/boiler-servicing
https://www.birminghamboilerrepairs.uk/Old%20Oscott/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/great-barr/combination-boiler-services,Great Barr Combination Boiler Services | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Great%20Barr/boiler-repairs
https://www.birminghamboilerrepairs.uk/Great%20Barr/boiler-servicing
https://www.birminghamboilerrepairs.uk/Great%20Barr/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/rowley-regis/vokera-specialists,Rowley Regis Vokera Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Rowley%20Regis/boiler-repairs
https://www.birminghamboilerrepairs.uk/Rowley%20Regis/boiler-servicing
https://www.birminghamboilerrepairs.uk/Rowley%20Regis/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/brandwood-end/ideal-boilers-specialists,Brandwood End Ideal Boilers Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Brandwood%20End/boiler-repairs
https://www.birminghamboilerrepairs.uk/Brandwood%20End/boiler-servicing
https://www.birminghamboilerrepairs.uk/Brandwood%20End/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/brandwood-end/biasi-specialists,Brandwood End Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Brandwood%20End/boiler-repairs
https://www.birminghamboilerrepairs.uk/Brandwood%20End/boiler-servicing
https://www.birminghamboilerrepairs.uk/Brandwood%20End/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/fox-hollies/glowworm-specialists,Fox Hollies Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Fox%20Hollies/boiler-repairs
https://www.birminghamboilerrepairs.uk/Fox%20Hollies/boiler-servicing
https://www.birminghamboilerrepairs.uk/Fox%20Hollies/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/small-heath/vaillant-specialists,Small Heath Vaillant Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Small%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/Small%20Heath/boiler-servicing
https://www.birminghamboilerrepairs.uk/Small%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/small-heath/viessmann-specialists,Small Heath Viessmann Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Small%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/Small%20Heath/boiler-servicing
https://www.birminghamboilerrepairs.uk/Small%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/buckland-end/combination-boiler-services,Buckland End Combination Boiler Services | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Buckland%20End/boiler-repairs
https://www.birminghamboilerrepairs.uk/Buckland%20End/boiler-servicing
https://www.birminghamboilerrepairs.uk/Buckland%20End/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/grimstock-hill/worcester-bosch-specialists,Grimstock Hill Worcester Bosch Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Grimstock%20Hill/boiler-repairs
https://www.birminghamboilerrepairs.uk/Grimstock%20Hill/boiler-servicing
https://www.birminghamboilerrepairs.uk/Grimstock%20Hill/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/gravelly-hill/heatline-specialists,Gravelly Hill Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Gravelly%20Hill/boiler-repairs
https://www.birminghamboilerrepairs.uk/Gravelly%20Hill/boiler-servicing
https://www.birminghamboilerrepairs.uk/Gravelly%20Hill/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/highters-heath/biasi-specialists,Highters Heath Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Highters%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/Highters%20Heath/boiler-servicing
https://www.birminghamboilerrepairs.uk/Highters%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/south-woodgate/ferroli-specialists,South Woodgate Ferroli Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/South%20Woodgate/boiler-repairs
https://www.birminghamboilerrepairs.uk/South%20Woodgate/boiler-servicing
https://www.birminghamboilerrepairs.uk/South%20Woodgate/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/perry-common/atag-specialists,Perry Common Atag Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Perry%20Common/boiler-repairs
https://www.birminghamboilerrepairs.uk/Perry%20Common/boiler-servicing
https://www.birminghamboilerrepairs.uk/Perry%20Common/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/turves-green/vokera-specialists,Turves Green Vokera Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Turves%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Turves%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Turves%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/shenley-green/intergas-specialists,Shenley Green Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Shenley%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Shenley%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Shenley%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/hill-wood/ideal-boilers-specialists,Hill Wood Ideal Boilers Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Hill%20Wood/boiler-repairs
https://www.birminghamboilerrepairs.uk/Hill%20Wood/boiler-servicing
https://www.birminghamboilerrepairs.uk/Hill%20Wood/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/browns-green/viessmann-specialists,Browns Green Viessmann Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Browns%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Browns%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Browns%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/chad-valley/ariston-specialists,Chad Valley Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Chad%20Valley/boiler-repairs
https://www.birminghamboilerrepairs.uk/Chad%20Valley/boiler-servicing
https://www.birminghamboilerrepairs.uk/Chad%20Valley/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/shenley-fields/ariston-specialists,Shenley Fields Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Shenley%20Fields/boiler-repairs
https://www.birminghamboilerrepairs.uk/Shenley%20Fields/boiler-servicing
https://www.birminghamboilerrepairs.uk/Shenley%20Fields/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/selly-park/potterton-specialists,Selly Park Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Selly%20Park/boiler-repairs
https://www.birminghamboilerrepairs.uk/Selly%20Park/boiler-servicing
https://www.birminghamboilerrepairs.uk/Selly%20Park/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/hill-hook/glowworm-specialists,Hill Hook Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Hill%20Hook/boiler-repairs
https://www.birminghamboilerrepairs.uk/Hill%20Hook/boiler-servicing
https://www.birminghamboilerrepairs.uk/Hill%20Hook/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/browns-green/combination-boiler-repairs,Browns Green Combination Boiler Repairs | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Browns%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Browns%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Browns%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/birches-green/vokera-specialists,Birches Green Vokera Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Birches%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/turves-green/atag-specialists,Turves Green Atag Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Turves%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Turves%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Turves%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/sutton-coldfield/combination-boiler-services,Sutton Coldfield Combination Boiler Services | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Sutton%20Coldfield/boiler-repairs
https://www.birminghamboilerrepairs.uk/Sutton%20Coldfield/boiler-servicing
https://www.birminghamboilerrepairs.uk/Sutton%20Coldfield/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/cofton-common/ariston-specialists,Cofton Common Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Cofton%20Common/boiler-repairs
https://www.birminghamboilerrepairs.uk/Cofton%20Common/boiler-servicing
https://www.birminghamboilerrepairs.uk/Cofton%20Common/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/tower-hill/vokera-specialists,Tower Hill Vokera Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Tower%20Hill/boiler-repairs
https://www.birminghamboilerrepairs.uk/Tower%20Hill/boiler-servicing
https://www.birminghamboilerrepairs.uk/Tower%20Hill/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/west-heath/atag-specialists,West Heath Atag Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/West%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/West%20Heath/boiler-servicing
https://www.birminghamboilerrepairs.uk/West%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/castle-vale/potterton-specialists,Castle Vale Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Castle%20Vale/boiler-repairs
https://www.birminghamboilerrepairs.uk/Castle%20Vale/boiler-servicing
https://www.birminghamboilerrepairs.uk/Castle%20Vale/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/astwood-bank/ideal-boilers-specialists,Astwood Bank Ideal Boilers Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Astwood%20Bank/boiler-repairs
https://www.birminghamboilerrepairs.uk/Astwood%20Bank/boiler-servicing
https://www.birminghamboilerrepairs.uk/Astwood%20Bank/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/rowney-green/ariston-specialists,Rowney Green Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Rowney%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Rowney%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Rowney%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/glebe-farm/viessmann-specialists,Glebe Farm Viessmann Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Glebe%20Farm/boiler-repairs
https://www.birminghamboilerrepairs.uk/Glebe%20Farm/boiler-servicing
https://www.birminghamboilerrepairs.uk/Glebe%20Farm/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/falcon-lodge/ferroli-specialists,Falcon Lodge Ferroli Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Falcon%20Lodge/boiler-repairs
https://www.birminghamboilerrepairs.uk/Falcon%20Lodge/boiler-servicing
https://www.birminghamboilerrepairs.uk/Falcon%20Lodge/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/four-oaks/worcester-bosch-specialists,Four Oaks Worcester Bosch Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Four%20Oaks/boiler-repairs
https://www.birminghamboilerrepairs.uk/Four%20Oaks/boiler-servicing
https://www.birminghamboilerrepairs.uk/Four%20Oaks/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/astwood-bank/ariston-specialists,Astwood Bank Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Astwood%20Bank/boiler-repairs
https://www.birminghamboilerrepairs.uk/Astwood%20Bank/boiler-servicing
https://www.birminghamboilerrepairs.uk/Astwood%20Bank/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/gun-quarter/heatline-specialists,Gun Quarter Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Gun%20Quarter/boiler-repairs
https://www.birminghamboilerrepairs.uk/Gun%20Quarter/boiler-servicing
https://www.birminghamboilerrepairs.uk/Gun%20Quarter/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/turves-green/alpha-boiler-specialists,Turves Green Alpha Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Turves%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Turves%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Turves%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/perry-beeches/vaillant-specialists,Perry Beeches Vaillant Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Perry%20Beeches/boiler-repairs
https://www.birminghamboilerrepairs.uk/Perry%20Beeches/boiler-servicing
https://www.birminghamboilerrepairs.uk/Perry%20Beeches/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/kings-heath/heatline-specialists,Kings Heath Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Kings%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/Kings%20Heath/boiler-servicing
https://www.birminghamboilerrepairs.uk/Kings%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/gun-quarter/atag-specialists,Gun Quarter Atag Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Gun%20Quarter/boiler-repairs
https://www.birminghamboilerrepairs.uk/Gun%20Quarter/boiler-servicing
https://www.birminghamboilerrepairs.uk/Gun%20Quarter/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/fox-hollies/ariston-specialists,Fox Hollies Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Fox%20Hollies/boiler-repairs
https://www.birminghamboilerrepairs.uk/Fox%20Hollies/boiler-servicing
https://www.birminghamboilerrepairs.uk/Fox%20Hollies/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/hill-hook/biasi-specialists,Hill Hook Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Hill%20Hook/boiler-repairs
https://www.birminghamboilerrepairs.uk/Hill%20Hook/boiler-servicing
https://www.birminghamboilerrepairs.uk/Hill%20Hook/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/west-midlands/worcester-bosch-specialists,West Midlands Worcester Bosch Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/West%20Midlands/boiler-repairs
https://www.birminghamboilerrepairs.uk/West%20Midlands/boiler-servicing
https://www.birminghamboilerrepairs.uk/West%20Midlands/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/shenley-green/combination-boiler-repairs,Shenley Green Combination Boiler Repairs | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Shenley%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Shenley%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Shenley%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/handsworth-wood/intergas-specialists,Handsworth Wood Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Handsworth%20Wood/boiler-repairs
https://www.birminghamboilerrepairs.uk/Handsworth%20Wood/boiler-servicing
https://www.birminghamboilerrepairs.uk/Handsworth%20Wood/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/rotton-park/potterton-specialists,Rotton Park Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Rotton%20Park/boiler-repairs
https://www.birminghamboilerrepairs.uk/Rotton%20Park/boiler-servicing
https://www.birminghamboilerrepairs.uk/Rotton%20Park/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/camp-hill/combination-boiler-repairs,Camp Hill Combination Boiler Repairs | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Camp%20Hill/boiler-repairs
https://www.birminghamboilerrepairs.uk/Camp%20Hill/boiler-servicing
https://www.birminghamboilerrepairs.uk/Camp%20Hill/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/rowney-green/alpha-boiler-specialists,Rowney Green Alpha Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Rowney%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Rowney%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Rowney%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/spring-vale/glowworm-specialists,Spring Vale Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Spring%20Vale/boiler-repairs
https://www.birminghamboilerrepairs.uk/Spring%20Vale/boiler-servicing
https://www.birminghamboilerrepairs.uk/Spring%20Vale/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/south-woodgate/combination-boiler-repairs,South Woodgate Combination Boiler Repairs | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/South%20Woodgate/boiler-repairs
https://www.birminghamboilerrepairs.uk/South%20Woodgate/boiler-servicing
https://www.birminghamboilerrepairs.uk/South%20Woodgate/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/the-parade/vokera-specialists,The Parade Vokera Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/The%20Parade/boiler-repairs
https://www.birminghamboilerrepairs.uk/The%20Parade/boiler-servicing
https://www.birminghamboilerrepairs.uk/The%20Parade/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/south-woodgate/atag-specialists,South Woodgate Atag Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/South%20Woodgate/boiler-repairs
https://www.birminghamboilerrepairs.uk/South%20Woodgate/boiler-servicing
https://www.birminghamboilerrepairs.uk/South%20Woodgate/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/rotton-park/baxi-specialists,Rotton Park Baxi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Rotton%20Park/boiler-repairs
https://www.birminghamboilerrepairs.uk/Rotton%20Park/boiler-servicing
https://www.birminghamboilerrepairs.uk/Rotton%20Park/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/garretts-green/potterton-specialists,Garretts Green Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Garretts%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Garretts%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Garretts%20Green/gas-safety","404
404
404",3,,,0
